DE_gene	cluster_DE_id	log2FC_exp	log2FC_pct_exp	pct_cognate_cell_exp	log2FC_ATAC_cognate	cognate_ATAC_access	cognate_ATAC_access1	cognate_ATAC_access2	av_phyloP	distDEgene	score	nearestGene_v2	peakType	keyTF_bool	seqnames	start	end	unique_peak_id	mm_cCREs	mm_cCREs_cat	bool_mm_cCRE_oi	hg_homolog	hg_homolog_ensembl	all_reciprocal_hg_cCREs	restricted_reciprocal_hg_cCREs	gene_set	number_DA_peaks	bool_mm_cCRE	bool_dist	pct_exp	high_DE	very_high_DE	min_access	highly_accessible	high_DA	very_high_DA	moderate_deep_conservation	strong_deep_conservation	bool_ortho_hg_cCRE	bool0	bool_A1	bool_A2	bool_DA1	bool_DA2	bool_DA3	bool_num_DA_peak	bool_OR_all	n_bool_A1	n_bool_A2	n_bool_DA1	n_bool_DA2	n_bool_DA3	n_bool_OR_all
Txndc12	endo	2.11006641941228	1.28222210264819	0.878	5.51145736353402	0.000453890667251805	0.000460799037182358	0.000447815275554028	0.244242	7277	136.21187	Kti12	Intronic	FALSE	chr4	108841956	108842456	chr4_7969			FALSE	TXNDC12	ENSG00000117862			DE	0	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	2	0	0	0	2
Txndc12	endo	2.11006641941228	1.28222210264819	0.878	3.88145957481785	0.000392383602537015	0.000376039178285566	0.00040675729421832	0.008384	8718	77.4881	Kti12	Intronic	FALSE	chr4	108843397	108843897	chr4_7971	EM10D1868174	dELS	TRUE	TXNDC12	ENSG00000117862			DE	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	2	0	0	0	2
Txndc12	endo	2.11006641941228	1.28222210264819	0.878	0.0793385820918765	0.000149281934738346	0.000153729621757158	0.000145370528565829	0.573824	12905	62.5613	Kti12	Promoter	FALSE	chr4	108847584	108848084	chr4_7973	EM10D1868177, EM10D1868178	PLS, pELS_CTCF-bound	TRUE	TXNDC12	ENSG00000117862	EH38D2165398		DE	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	2	0	0	0	2
Txndc12	endo	2.11006641941228	1.28222210264819	0.878	4.01266637137945	0.00012357514680718	0.000112770162163932	0.000133077318036585	0.061032	31836	26.96957	Rab3b	Distal	FALSE	chr4	108866515	108867015	chr4_7975			FALSE	TXNDC12	ENSG00000117862			DE	0	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	2	0	0	0	2
Txndc12	endo	2.11006641941228	1.28222210264819	0.878	0.437974324554382	0.000247000861554368	0.000234209664262797	0.000258249757402597	-0.046354	44199	90.8363	Rab3b	Promoter	FALSE	chr4	108878878	108879378	chr4_7978	EM10D1868194	PLS_CTCF-bound	TRUE	TXNDC12	ENSG00000117862	EH38D2165366	EH38D2165366	DE	0	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	2	0	0	0	2
Klf4	endo	2.01856251614283	2.94914111527182	0.641	0.726122120001959	0.000356038050038601	0.000354097229600724	0.000357744855622797	-0.16222	17283	106.23902	Klf4	Distal	TRUE	chr4	55514691	55515191	chr4_3934	EM10D1845753	dELS_CTCF-bound	TRUE	KLF4	ENSG00000136826			DE	4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	0	1	0	2
Klf4	endo	2.01856251614283	2.94914111527182	0.641	5.55738923639245	0.000537159342535962	0.000521516720618949	0.000550915851854573	0.295806	15996	154.43109	Klf4	Distal	TRUE	chr4	55515978	55516478	chr4_3936			FALSE	KLF4	ENSG00000136826			DE	4	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	0	1	0	2
Klf4	endo	2.01856251614283	2.94914111527182	0.641	-0.499370595307313	0.000103891872651353	0.000107731746831046	0.000100514992150405	1.49651	1795	36.45857	Klf4	Exonic	TRUE	chr4	55530179	55530679	chr4_3946	EM10D1845764, EM10D1845765	dELS_CTCF-bound, pELS_CTCF-bound	TRUE	KLF4	ENSG00000136826			DE	4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	0	1	0	2
Klf4	endo	2.01856251614283	2.94914111527182	0.641	0.446355467716569	0.000348773077857809	0.000355702861166356	0.000342678854704828	0.418404	0	62.70457	Klf4	Promoter	TRUE	chr4	55532333	55532833	chr4_3948	EM10D1845772	PLS_CTCF-bound	TRUE	KLF4	ENSG00000136826	EH38D4223375	EH38D4223375	DE	4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0	1	0	1	0	2
Klf4	endo	2.01856251614283	2.94914111527182	0.641	1.22409009888397	0.000257275543658852	0.000251146765321459	0.00026266534319229	0.195276	554	52.37709	Klf4	Promoter	TRUE	chr4	55533030	55533530	chr4_3949	EM10D1845773, EM10D1845774	pELS, pELS	TRUE	KLF4	ENSG00000136826			DE	4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	0	1	0	2
Klf4	endo	2.01856251614283	2.94914111527182	0.641	3.86345731101705	0.000148297725727737	0.000143235328405713	0.000152749723372658	0.10281	8565	23.59137	Klf4	Distal	TRUE	chr4	55541041	55541541	chr4_3951			FALSE	KLF4	ENSG00000136826			DE	4	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	0	1	0	2
Klf4	endo	2.01856251614283	2.94914111527182	0.641	3.96434921416617	0.000171546128277223	0.000167191075235465	0.000175376069834964	0.760342	9154	76.15047	Klf4	Distal	TRUE	chr4	55541630	55542130	chr4_3952			FALSE	KLF4	ENSG00000136826			DE	4	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	0	1	0	1	0	2
Klf4	endo	2.01856251614283	2.94914111527182	0.641	4.20690248936659	0.000183405915931101	0.000189293012918891	0.000178228656965069	-0.008948	51094	84.49521	Klf4	Distal	TRUE	chr4	55583570	55584070	chr4_3958			FALSE	KLF4	ENSG00000136826			DE	4	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	0	1	0	2
Btg1	endo	1.77127532094222	0.708822629820501	0.863	4.39848091414713	0.000133093755989317	0.000127086800848609	0.000138376421184961	0.09763	11324	44.13632	Btg1	Distal	FALSE	chr10	96605176	96605676	chr10_9570			FALSE	BTG1	ENSG00000133639			DE	4	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	1	1
Btg1	endo	1.77127532094222	0.708822629820501	0.863	5.45163636382243	0.000249896192884082	0.00024125201503561	0.000257498097076046	0.024806	8994	97.10378	Btg1	Distal	FALSE	chr10	96607506	96608006	chr10_9572			FALSE	BTG1	ENSG00000133639			DE	4	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	1	1
Btg1	endo	1.77127532094222	0.708822629820501	0.863	0.106033120546068	0.000481217394398125	0.00048988192539261	0.00047359759114523	0.618782	0	192.58231	Btg1	Promoter	FALSE	chr10	96616518	96617018	chr10_9578	EM10D1182089	PLS_CTCF-bound	TRUE	BTG1	ENSG00000133639	EH38D2590460	EH38D2590460	DE	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	1	1
Btg1	endo	1.77127532094222	0.708822629820501	0.863	4.43166957628613	0.000133411248282312	0.000130663080865514	0.000135828054804828	0.172148	7385	32.49584	Btg1	Distal	FALSE	chr10	96624387	96624887	chr10_9588			FALSE	BTG1	ENSG00000133639			DE	4	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	1	1
Btg1	endo	1.77127532094222	0.708822629820501	0.863	4.35651374612833	0.000218713750799095	0.000214905350909188	0.00022206295202971	0.457124	11244	74.08454	Btg1	Distal	FALSE	chr10	96628246	96628746	chr10_9593	EM10D1182111	dELS	TRUE	BTG1	ENSG00000133639	EH38D2590434	EH38D2590434	DE	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	0	0	0	0	1	1
Btg1	endo	1.77127532094222	0.708822629820501	0.863	2.20826160365788	0.000120871212625265	0.000117239852841612	0.000124064720399605	0.405994	69746	32.66004	Btg1	Distal	FALSE	chr10	96686748	96687248	chr10_9612	EM10D1182165	dELS	TRUE	BTG1	ENSG00000133639	EH38D2590355	EH38D2590355	DE	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	1	1
Btg1	endo	1.77127532094222	0.708822629820501	0.863	3.27686234744234	0.00014452530370005	0.000131922014326538	0.000155608948669013	-0.021212	72933	53.93805	Btg1	Distal	FALSE	chr10	96689935	96690435	chr10_9613	EM10D1182169, EM10D1182171	dELS, dELS	TRUE	BTG1	ENSG00000133639			DE	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	1	1
Sox17	endo	1.73009855648547	2.62411225447631	0.635	4.66660053184591	0.000211606645553947	0.000195713546185911	0.00022558343094951	-0.067508	23138	86.60082	Sox17	Distal	TRUE	chr1	4473715	4474215	chr1_58			FALSE	SOX17	ENSG00000164736			DE	6	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Sox17	endo	1.73009855648547	2.62411225447631	0.635	5.82079420758972	0.000177394192711403	0.000163542716000596	0.000189575524553318	0.034456	22460	74.08454	Sox17	Distal	TRUE	chr1	4474393	4474893	chr1_59			FALSE	SOX17	ENSG00000164736			DE	6	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Sox17	endo	1.73009855648547	2.62411225447631	0.635	3.39355391755466	0.000129708972454331	0.000124978616624423	0.000133868964583509	-0.117976	17337	31.64442	Sox17	Distal	TRUE	chr1	4479516	4480016	chr1_60			FALSE	SOX17	ENSG00000164736			DE	6	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Sox17	endo	1.73009855648547	2.62411225447631	0.635	0.0380169896301458	0.000114940948455616	0.000116724156118226	0.00011337275145144	1.11183	4966	44.95306	Sox17	Exonic	TRUE	chr1	4491887	4492387	chr1_65	EM10D1036557, EM10D1036558	dELS_CTCF-bound, dELS_CTCF-bound	TRUE	SOX17	ENSG00000164736	EH38D4093574	EH38D4093574	DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Sox17	endo	1.73009855648547	2.62411225447631	0.635	1.63826419765756	0.000353946912946189	0.0003535137799005	0.000354327820879071	0.5812	3495	141.97748	Sox17	Exonic	TRUE	chr1	4493358	4493858	chr1_67	EM10D1036562, EM10D1036561	dELS, dELS	TRUE	SOX17	ENSG00000164736	EH38D4093571		DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Sox17	endo	1.73009855648547	2.62411225447631	0.635	1.70380160729131	0.000198879110166121	0.000196128125669734	0.000201298394098233	0.435182	541	55.92056	Sox17	Exonic	TRUE	chr1	4496312	4496812	chr1_68	EM10D1036569, EM10D1036570	PLS, PLS	TRUE	SOX17	ENSG00000164736	EH38D4093561		DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Sox17	endo	1.73009855648547	2.62411225447631	0.635	1.43598094879497	0.000160777577376454	0.000151877667730344	0.000168604378447978	0.050208	0	27.84821	Sox17	Promoter	TRUE	chr1	4497174	4497674	chr1_69	EM10D1036572	PLS	TRUE	SOX17	ENSG00000164736			DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Sox17	endo	1.73009855648547	2.62411225447631	0.635	5.06164899429225	0.000213072214052101	0.000210702320724513	0.000215156356967403	0.123454	23266	90.78497	Sox17	Distal	TRUE	chr1	4520621	4521121	chr1_73			FALSE	SOX17	ENSG00000164736			DE	6	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Sox17	endo	1.73009855648547	2.62411225447631	0.635	6.53809619090845	0.000516659059117317	0.000500674862265949	0.000530715957897004	-0.159024	40111	147.40958	Sox17	Distal	TRUE	chr1	4537466	4537966	chr1_77			FALSE	SOX17	ENSG00000164736			DE	6	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Sox17	endo	1.73009855648547	2.62411225447631	0.635	5.35003093951501	0.000357684470883761	0.000334284268908732	0.000378263188328615	0.073076	40911	114.24289	Sox17	Distal	TRUE	chr1	4538266	4538766	chr1_78	EM10D1036584, EM10D1036585	dELS, dELS	TRUE	SOX17	ENSG00000164736			DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Sox17	endo	1.73009855648547	2.62411225447631	0.635	1.60618150485337	0.000504664874126409	0.000501970860218829	0.000507034056711061	1.86468	74267	125.6188	Sox17	Distal	TRUE	chr1	4571622	4572122	chr1_82	EM10D1036594	dELS_CTCF-bound	TRUE	SOX17	ENSG00000164736	EH38D4093507, EH38D4093508	EH38D4093507, EH38D4093508	DE	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Sox17	endo	1.73009855648547	2.62411225447631	0.635	5.25590779697144	0.000161865328661444	0.000152844046157169	0.000169798868031907	-0.071294	78208	55.92056	Sox17	Distal	TRUE	chr1	4575563	4576063	chr1_83			FALSE	SOX17	ENSG00000164736			DE	6	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0	0	0
Igfbp4	meso	1.59960680835505	1.4093909361377	0.68	0.782223353926601	0.000422429115340747	0.000538045491416666	0.000382408062083698	0.662326	98791	101.92932	Rara	Intronic	FALSE	chr11	98941968	98942468	chr11_16694	EM10D1258288, EM10D1258289	dELS, dELS	TRUE	IGFBP4	ENSG00000141753	EH38D2930272		DE	1	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	1	1
Igfbp4	meso	1.59960680835505	1.4093909361377	0.68	-0.766133856156219	0.000168568538122721	0.000192126609990885	0.000160413820937588	0.368008	81363	128.14705	Rara	Intronic	FALSE	chr11	98959396	98959896	chr11_16710	EM10D1258321	pELS	TRUE	IGFBP4	ENSG00000141753	EH38D2930305		DE	1	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	1	1
Igfbp4	meso	1.59960680835505	1.4093909361377	0.68	0.572150198496591	0.000174736350534347	0.000118836281721555	0.000194086374354159	0.261696	80606	50.35766	Gjd3	Intronic	FALSE	chr11	98960153	98960653	chr11_16711	EM10D1258323	PLS_CTCF-bound	TRUE	IGFBP4	ENSG00000141753	EH38D2930308		DE	1	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	1	1
Igfbp4	meso	1.59960680835505	1.4093909361377	0.68	1.16568540769902	0.000321844749358639	0.000352488288127482	0.000311237370554039	0.552656	77268	54.22232	Gjd3	Intronic	FALSE	chr11	98963491	98963991	chr11_16716	EM10D1258330, EM10D1258331	dELS_CTCF-bound, dELS_CTCF-bound	TRUE	IGFBP4	ENSG00000141753	EH38D2930318	EH38D2930318	DE	1	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	1	1
Igfbp4	meso	1.59960680835505	1.4093909361377	0.68	0.172066056151113	0.000143779341410844	0.000130176690721376	0.000148487951264891	0.450202	58787	34.58895	Gjd3	Exonic	FALSE	chr11	98981972	98982472	chr11_16728	EM10D1258366	pELS_CTCF-bound	TRUE	IGFBP4	ENSG00000141753			DE	1	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	1	1
Igfbp4	meso	1.59960680835505	1.4093909361377	0.68	0.0268031250212271	0.000443905278273305	0.000582363005024364	0.000395977603628707	0.365352	16776	93.44064	Top2a	Promoter	FALSE	chr11	99023983	99024483	chr11_16735	EM10D1258410	PLS	TRUE	IGFBP4	ENSG00000141753	EH38D2930403	EH38D2930403	DE	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	1	1
Igfbp4	meso	1.59960680835505	1.4093909361377	0.68	0.656478054599403	0.000268364792296346	0.000352244856278876	0.000239329385533163	0.198876	1060	62.82831	Igfbp4	Promoter	FALSE	chr11	99039699	99040199	chr11_16738	EM10D1258422	pELS_CTCF-bound	TRUE	IGFBP4	ENSG00000141753	EH38D2930427	EH38D2930427	DE	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	1	1
Igfbp4	meso	1.59960680835505	1.4093909361377	0.68	0.93611630981683	0.000210671515102619	0.000203830941446134	0.00021303940598371	0.676932	0	50.81704	Igfbp4	Promoter	FALSE	chr11	99041002	99041502	chr11_16740	EM10D1258425	PLS_CTCF-bound	TRUE	IGFBP4	ENSG00000141753	EH38D2930431	EH38D2930431	DE	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	1	1
Igfbp4	meso	1.59960680835505	1.4093909361377	0.68	3.51321181067648	0.000117309949368242	0.00011654164341677	0.000117575901428366	0.843378	1692	21.26526	Igfbp4	Intronic	FALSE	chr11	99042953	99043453	chr11_16743	EM10D1258430, EM10D1258431	pELS, dELS	TRUE	IGFBP4	ENSG00000141753	EH38D2930437	EH38D2930437	DE	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	1	1
Igfbp4	meso	1.59960680835505	1.4093909361377	0.68	3.11592779502444	0.0003743831005007	0.000375658430313047	0.000373941640181042	0.166102	91044	96.03549	Ccr7	Distal	FALSE	chr11	99132305	99132805	chr11_16784	EM10D1258532, EM10D1258533	dELS, dELS	TRUE	IGFBP4	ENSG00000141753	EH38D2930617	EH38D2930617	DE	1	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	1	1
Epas1	endo	1.59656508890348	3.91427012597412	0.588	4.64361457687517	0.000161788429681784	0.000157361430234333	0.000165681642691435	0.32113	41687	59.29514	Epas1	Distal	TRUE	chr17	86711676	86712176	chr17_10056			FALSE	EPAS1	ENSG00000116016			DE	4	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	0	0	0	1
Epas1	endo	1.59656508890348	3.91427012597412	0.588	2.94188712767514	0.000299279611964175	0.000302587090057376	0.000296370933773803	0.02057	39823	150.58591	Epas1	Distal	TRUE	chr17	86713540	86714040	chr17_10057			FALSE	EPAS1	ENSG00000116016			DE	4	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	0	0	0	1
Epas1	endo	1.59656508890348	3.91427012597412	0.588	1.60212315138571	0.000115633276203296	0.000118649906575103	0.000112980376705966	0.06181	21380	35.74616	Epas1	Distal	TRUE	chr17	86731983	86732483	chr17_10061	EM10D1585365	dELS	TRUE	EPAS1	ENSG00000116016	EH38D3118872	EH38D3118872	DE	4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	0	0	0	1
Epas1	endo	1.59656508890348	3.91427012597412	0.588	5.74933489146762	0.000570329230342596	0.0005360050579287	0.000600514758073843	0.021138	12217	174.93784	Epas1	Distal	TRUE	chr17	86741146	86741646	chr17_10063			FALSE	EPAS1	ENSG00000116016			DE	4	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	0	0	0	1
Epas1	endo	1.59656508890348	3.91427012597412	0.588	5.11765391983521	0.00017139748756365	0.000176102879705783	0.000167259449120071	-0.046164	11705	24.98861	Epas1	Distal	TRUE	chr17	86741658	86742158	chr17_10064			FALSE	EPAS1	ENSG00000116016			DE	4	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	0	0	0	1
Epas1	endo	1.59656508890348	3.91427012597412	0.588	3.08229548558246	0.00017041235189238	0.000161049152010156	0.0001786465818773	-0.036014	8369	51.51538	Epas1	Distal	TRUE	chr17	86744994	86745494	chr17_10066			FALSE	EPAS1	ENSG00000116016			DE	4	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	0	0	0	1
Epas1	endo	1.59656508890348	3.91427012597412	0.588	0.978704720450672	0.000393915846277794	0.000391708875718387	0.000395856710873733	0.330998	89	161.21815	Epas1	Promoter	TRUE	chr17	86753274	86753774	chr17_10070	EM10D1585381	pELS_CTCF-bound	TRUE	EPAS1	ENSG00000116016	EH38D3118895	EH38D3118895	DE	4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0	1	0	0	0	1
Epas1	endo	1.59656508890348	3.91427012597412	0.588	1.2455322626273	0.000201612572784672	0.000191347387145302	0.000210640031394515	0.582392	0	82.16182	Epas1	Exonic	TRUE	chr17	86753807	86754307	chr17_10071	EM10D1585382	PLS	TRUE	EPAS1	ENSG00000116016	EH38D3118897	EH38D3118897	DE	4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	0	0	0	1
Epas1	endo	1.59656508890348	3.91427012597412	0.588	4.21837554898366	0.000124129631459582	0.000117825510004818	0.000129673632075222	0.0121	45012	31.38774	Epas1	Intronic	TRUE	chr17	86798877	86799377	chr17_10116			FALSE	EPAS1	ENSG00000116016			DE	4	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	1	0	0	0	1
